City_ID,City,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Country,Date
362,kabalo,-6.05,26.9167,21.16,80,90,1.47,CD,1714970174
363,mary,37.0,62.5,27.91,38,0,4.35,TM,1714970174
364,dudinka,69.4058,86.1778,-5.18,82,100,3.58,RU,1714970174
365,goth garelo,27.4352,68.0755,39.72,16,0,2.55,PK,1714970175
366,santa cruz,-17.8,-63.1667,24.7,94,20,5.14,BO,1714970157
367,tafuna,-14.3358,-170.72,28.97,79,75,4.12,AS,1714970175
368,uglegorsk,49.0833,142.0333,3.11,91,100,2.49,RU,1714970175
369,devils lake,48.1128,-98.8651,12.75,64,0,5.36,US,1714970175
370,kutum,14.2,24.6667,25.26,16,0,3.56,SD,1714970175
371,griffith,41.5284,-87.4237,11.61,86,0,0.0,US,1714970175
372,margate,51.3813,1.3862,11.84,89,27,0.89,GB,1714970176
373,thinadhoo,0.5333,72.9333,29.7,76,65,4.25,MV,1714970176
374,ogaminana,7.5946,6.2248,24.8,94,99,1.6,NG,1714970176
375,isaka,-3.9,32.9333,18.58,90,98,2.13,TZ,1714970176
376,bad reichenhall,47.7333,12.8833,12.63,92,20,2.57,DE,1714970176
377,lushun,38.8,121.2667,15.12,70,100,7.4,CN,1714970177
378,tobelo,1.7284,128.0095,29.71,66,91,2.04,ID,1714970177
379,gorontalo,0.5412,123.0595,32.3,61,61,2.38,ID,1714970177
380,kodinsk,58.6881,99.1844,19.13,65,100,5.34,RU,1714969940
381,pokhara,28.2333,83.9833,28.13,21,23,3.08,NP,1714969683
382,poronaysk,49.2167,143.1167,1.67,88,100,4.88,RU,1714970177
383,fort st. john,56.2499,-120.8529,12.94,33,40,5.14,CA,1714969931
384,atherton,53.5237,-2.4935,10.94,89,100,0.91,GB,1714970178
385,bismarck,46.8083,-100.7837,14.25,61,0,9.26,US,1714970100
386,robertsport,6.7533,-11.3686,27.41,82,100,3.13,LR,1714970178
387,saint john,45.2727,-66.0677,6.0,100,100,6.69,CA,1714970130
388,harper,4.375,-7.7169,27.64,80,85,1.8,LR,1714970178
389,micco,27.8806,-80.5003,26.14,84,0,0.89,US,1714970179
390,ponta delgada,37.7333,-25.6667,18.44,94,75,5.14,PT,1714970179
391,general acha,-37.377,-64.6043,10.66,47,59,3.49,AR,1714970179
392,new norfolk,-42.7826,147.0587,16.07,49,36,0.95,AU,1714970179
393,mejit,10.2753,170.8646,27.88,77,97,7.67,MH,1714970179
394,suez,29.9737,32.5263,18.1,65,0,2.41,EG,1714970179
395,miller place,40.9598,-72.9962,12.55,94,100,3.09,US,1714970180
396,mount pearl,47.5166,-52.7813,0.19,93,0,5.66,CA,1714970028
397,acarau,-2.8856,-40.12,25.31,92,100,4.01,BR,1714970180
398,greymouth,-42.4667,171.2,11.18,74,75,1.48,NZ,1714970180
399,yarega,63.4354,53.5765,-2.85,94,100,2.52,RU,1714970180
400,east london,-33.0153,27.9116,22.52,40,0,6.17,ZA,1714970180
401,sidi bel abbes,35.1899,-0.6309,15.5,43,100,2.35,DZ,1714970181
402,colonia,50.9333,6.95,13.31,85,40,1.03,DE,1714970142
403,bengkulu,-3.8004,102.2655,29.87,71,20,3.49,ID,1714970181
404,cobija,-11.0267,-68.7692,23.99,92,9,0.81,BO,1714970181
405,murun-kuren,49.6342,100.1625,22.19,20,12,1.61,MN,1714970181
406,floro,61.5996,5.0328,9.04,93,100,1.54,NO,1714970181
407,yucca valley,34.1142,-116.4322,15.13,37,3,0.45,US,1714970181
408,magadan,59.5667,150.8,3.07,75,17,1.74,RU,1714970182
409,san antonio,29.4241,-98.4936,24.48,91,100,4.12,US,1714969999
410,las tablas,7.7667,-80.2833,25.1,99,83,1.43,PA,1714970182
411,bubaque,11.2833,-15.8333,26.28,66,11,3.27,GW,1714970182
412,rutland,43.6167,-73.0162,10.69,96,100,3.13,US,1714970081
413,burang,30.25,81.1667,4.38,46,27,2.96,CN,1714970182
414,gejiu,23.306,103.1635,22.98,49,64,3.34,CN,1714970182
415,walkersville,39.4862,-77.3519,18.97,85,100,1.43,US,1714970118
416,trairi,-3.2778,-39.2689,24.4,95,100,3.07,BR,1714969939
417,pangoa,-12.1167,-73.0,22.45,94,65,0.6,PE,1714970183
418,ayaviri,-14.8864,-70.5889,7.79,67,63,0.94,PE,1714970183
419,yishui,35.7847,118.6281,17.22,64,96,3.83,CN,1714970183
420,illizi,26.4833,8.4667,25.89,39,100,2.72,DZ,1714970183
421,kerema,-7.9631,145.7785,28.34,85,66,2.03,PG,1714970184
422,nova floresta,-6.4553,-36.2033,19.25,96,64,4.75,BR,1714970184
423,mohr,54.3528,9.7167,10.58,89,75,3.09,DE,1714970184
424,iquique,-20.2208,-70.1431,18.02,83,73,0.69,CL,1714969924
425,aljezur,37.3191,-8.8033,14.21,97,84,2.28,PT,1714970184
426,stettler,52.3168,-112.7186,7.86,100,100,2.06,CA,1714970184
427,marion,39.7684,-86.1555,18.11,72,75,3.6,US,1714970185
428,geraldton,-28.7667,114.6,24.23,50,0,6.69,AU,1714969885
429,uren',57.4552,45.7852,0.93,90,100,6.43,RU,1714970185
430,noyabrsk,63.1994,75.4507,-2.09,92,99,8.94,RU,1714970185
431,savanna-la-mar,18.219,-78.1332,26.97,89,0,1.57,JM,1714970185
432,nanyuki,0.0167,37.0728,16.28,89,100,2.89,KE,1714970185
433,bodaybo,57.8506,114.1933,16.05,61,92,1.22,RU,1714970185
434,salur,18.5333,83.2167,39.49,30,0,2.86,IN,1714970186
435,inderbor,48.55,51.7833,14.33,23,20,4.07,KZ,1714970186
436,malanje,-9.5402,16.341,14.43,75,44,1.6,AO,1714970186
437,vila franca do campo,37.7167,-25.4333,18.27,99,100,3.8,PT,1714970186
438,galesong,-5.3166,119.3661,31.01,75,96,4.43,ID,1714970186
439,ramhormoz,31.28,49.6035,24.81,53,99,1.68,IR,1714970186
440,akalkot,17.5333,76.2167,37.53,22,0,4.83,IN,1714970112
441,kazanskoye,55.6448,69.235,6.47,40,2,5.49,RU,1714970187
442,palmerston north,-40.35,175.6167,14.86,82,5,0.89,NZ,1714970187
443,santa ana,33.7456,-117.8678,17.08,75,0,3.6,US,1714970187
444,pirai,-22.6292,-43.8981,20.49,93,67,1.56,BR,1714970187
445,selfoss,63.9331,-20.9971,2.8,76,87,5.14,IS,1714970187
446,nouadhibou,20.931,-17.0347,17.45,90,37,8.94,MR,1714970187
447,narasaraopet,16.25,80.0667,39.06,38,0,4.55,IN,1714970188
448,mournies,35.4764,24.0092,25.04,88,20,2.06,GR,1714970188
449,perbaungan,3.5679,98.956,36.76,56,48,1.97,ID,1714970188
450,maamba,-17.3667,27.15,18.12,57,18,0.64,ZM,1714970188
451,baiyin,36.5583,104.2081,20.86,13,22,2.92,CN,1714970188
452,angra do heroismo,38.65,-27.2167,18.34,100,75,7.42,PT,1714970188
453,ziway,7.9333,38.7167,21.79,66,99,2.83,ET,1714970189
454,enriquillo,17.9,-71.2333,24.8,82,42,3.86,DO,1714970189
455,boca chica,18.4537,-69.6111,26.87,94,40,2.06,DO,1714969991
456,tezpur,26.6333,92.8,32.55,29,94,5.2,IN,1714970189
457,challapata,-18.9,-66.7667,8.0,32,32,0.97,BO,1714970189
458,gongchangling,41.1167,123.45,12.85,89,100,5.45,CN,1714970189
459,zavoronezhskoye,52.8801,40.5526,7.17,67,19,2.93,RU,1714970190
460,shevchenko,48.5,35.0,13.92,54,49,5.32,UA,1714970190
461,santa sylvina,-27.8326,-61.1375,22.81,81,100,2.07,AR,1714970190
462,bahir dar,11.5936,37.3908,23.18,25,4,0.84,ET,1714970190
463,ola,59.5833,151.2833,3.41,73,24,2.22,RU,1714970190
464,langsa,4.4683,97.9683,36.27,43,20,0.95,ID,1714970190
465,al bayda',32.7627,21.7551,12.0,87,0,1.47,LY,1714970191
466,barcelos,41.5388,-8.6151,12.14,96,3,1.55,PT,1714970191
467,torrington,41.8007,-73.1212,9.92,96,100,1.49,US,1714970034
468,severo-yeniseyskiy,60.3725,93.0408,5.88,86,100,3.58,RU,1714970191
469,ishigaki,24.3448,124.1572,26.07,94,75,5.14,JP,1714970192
470,dauphin,51.1494,-100.0502,12.08,54,0,5.66,CA,1714970192
471,lively,46.4334,-81.1498,10.51,75,0,2.67,CA,1714970192
472,pativilca,-10.7,-77.7833,18.98,89,77,3.38,PE,1714970192
473,codajas,-3.8367,-62.0569,24.21,98,60,0.84,BR,1714970192
474,callao,-12.0667,-77.15,20.95,82,0,5.66,PE,1714970192
475,muana,-1.5283,-49.2167,24.55,96,96,1.39,BR,1714970192
476,khandyga,62.6667,135.6,4.34,97,100,1.89,RU,1714970193
477,hoemul-li,41.4339,129.67,9.09,96,100,2.74,KP,1714970193
478,saldanha,-33.0117,17.9442,14.03,91,81,6.2,ZA,1714970193
479,kirakira,-10.4544,161.9205,29.24,80,81,3.53,SB,1714970193
480,iwanai,42.9744,140.5089,13.45,86,100,3.63,JP,1714970193
481,rajpura,30.4831,76.595,38.59,15,0,3.8,IN,1714970193
482,la gi,10.6667,107.7833,32.34,59,60,6.27,VN,1714970194
483,bandarbeyla,9.4942,50.8122,29.36,72,100,2.57,SO,1714970194
484,murghob,38.1702,73.9667,1.03,48,9,2.33,TJ,1714970194
485,pau brasil,-15.4642,-39.6511,19.86,99,37,0.58,BR,1714970194
486,kavaratti,10.5669,72.642,29.66,66,45,2.47,IN,1714970194
487,prince albert,53.2001,-105.7677,12.97,41,100,4.63,CA,1714970187
488,kashima-shi,35.9654,140.6447,23.0,56,99,7.17,JP,1714970194
489,paranhos,-23.8928,-55.4311,24.37,41,0,3.9,BR,1714970195
490,sukuta,13.4103,-16.7082,23.01,88,75,4.12,GM,1714970195
491,raja,8.4596,25.678,26.8,41,0,1.41,SS,1714970195
492,saipan,15.1355,145.701,33.39,55,40,6.17,MP,1714970195
493,vadippatti,10.0833,77.95,34.64,40,76,1.37,IN,1714970195
494,ghanzi,-21.5667,21.7833,15.33,47,0,2.92,BW,1714970195
495,ulan bator,47.9077,106.8832,20.07,19,0,3.0,MN,1714969910
496,gaogou,34.0175,119.1886,19.85,60,89,4.08,CN,1714970196
497,eyl,7.9803,49.8164,29.13,73,100,2.46,SO,1714970196
498,la'ie,21.6477,-157.9253,26.98,79,100,2.24,US,1714970196
499,pyhajarvi,67.0701,27.2176,-3.6,91,51,2.46,FI,1714970196
500,enumclaw,47.2043,-121.9915,8.79,92,100,1.79,US,1714970196
501,prado,-17.3411,-39.2208,24.08,88,18,0.59,BR,1714970196
502,zapolyarnyy,69.4154,30.8136,-1.4,97,100,5.68,RU,1714970197
503,kingaroy,-26.5333,151.8333,21.93,55,8,2.97,AU,1714970197
504,ulldecona,40.5973,0.4472,18.75,69,85,0.68,ES,1714970197
505,ambovombe,-25.1667,46.0833,20.39,66,0,3.26,MG,1714970197
506,dryden,49.7833,-92.7503,9.16,57,0,3.09,CA,1714970184
507,leona vicario,20.9667,-87.1917,27.93,96,7,1.61,MX,1714970197
508,kondratovo,57.9804,56.1066,0.16,93,75,6.0,RU,1714970197
509,galesburg,40.9478,-90.3712,14.88,65,0,2.06,US,1714970101
510,yeonil,35.9942,129.345,24.01,62,78,5.17,KR,1714970198
511,peterborough,52.5736,-0.2478,11.27,93,75,0.51,GB,1714970198
512,gombong,-7.6072,109.5142,30.89,57,11,4.37,ID,1714970198
513,arkhangel'sk,64.5401,40.5433,0.06,69,40,4.0,RU,1714970198
514,palora,-1.7,-77.9333,19.44,90,99,0.78,EC,1714970198
515,zhigalovo,54.8097,105.1578,24.13,24,89,5.51,RU,1714970199
516,saint-denis,48.9167,2.3333,13.43,93,75,5.14,FR,1714970037
517,flin flon,54.7682,-101.865,7.73,66,41,2.8,CA,1714970199
518,edson,53.5835,-116.4356,13.08,41,75,2.57,CA,1714970199
519,aibak,36.2647,68.0155,24.73,35,39,1.01,AF,1714970199
520,sundarnagar,31.5333,76.8833,32.26,19,0,2.11,IN,1714970199
521,aktau,43.65,51.2,13.32,62,100,5.78,KZ,1714970200
522,kingston,17.997,-76.7936,28.53,74,40,2.57,JM,1714970041
523,helena valley west central,46.6629,-112.0604,12.49,65,40,4.92,US,1714970200
524,yanchep,-31.55,115.6833,22.85,52,0,3.93,AU,1714970200
525,huazhou,21.6333,110.5833,30.42,68,92,4.24,CN,1714970200
526,calvinia,-31.4707,19.776,12.72,41,0,2.01,ZA,1714970200
527,carolina beach,34.0352,-77.8936,22.79,92,4,5.35,US,1714970201
528,saratoga springs,43.0831,-73.7846,11.06,97,100,2.14,US,1714970201
529,tadine,-21.55,167.8833,23.21,58,89,5.54,NC,1714970201
530,mao,39.8885,4.2658,16.31,100,75,3.09,ES,1714970201
531,pauini,-7.7136,-66.9764,23.94,92,49,0.48,BR,1714970201
532,birjand,32.8663,59.2211,22.26,37,0,5.14,IR,1714970201
533,baoqing,46.3317,132.2111,14.63,37,100,9.62,CN,1714970202
534,dickinson,29.4608,-95.0513,24.46,93,100,3.09,US,1714969945
535,kirensk,57.7853,108.1119,19.98,41,99,6.26,RU,1714970121
536,villa berthet,-27.2917,-60.4126,23.84,77,100,4.3,AR,1714970202
537,afaahiti,-17.75,-149.2833,27.93,87,51,10.18,PF,1714970202
538,kaga bandoro,6.9896,19.1874,24.19,54,2,1.43,CF,1714970202
539,oriximina,-1.7656,-55.8661,25.06,95,99,1.68,BR,1714970202
540,santa elena de uairen,4.6167,-61.1333,19.78,91,88,1.7,VE,1714970203
541,taksimo,56.3444,114.8794,19.48,28,47,0.68,RU,1714970203
542,levuka,50.1834,-105.4011,14.84,55,100,9.42,CA,1714970203
543,kenora,49.8167,-94.4337,10.54,53,40,2.06,CA,1714970181
544,vila velha,-20.3297,-40.2925,26.97,78,75,4.12,BR,1714969808
545,fonte boa,-2.4959,-66.2662,24.03,99,100,0.39,BR,1714970203
546,chirilagua,13.2203,-88.1386,24.93,88,27,0.85,SV,1714970204
547,targu secuiesc,46.0,26.1333,11.85,81,10,0.5,RO,1714970204
548,el burgo de osma,41.5862,-3.0652,8.97,91,100,4.31,ES,1714970204
549,aleksandrov gay,50.147,48.5704,11.75,43,74,8.16,RU,1714970204
550,chernyshevskiy,63.0128,112.4714,2.53,98,100,4.31,RU,1714970204
551,sergeyevka,53.88,67.4158,9.31,34,2,5.93,KZ,1714970205
552,at taj,24.2049,23.2857,20.05,26,0,3.62,LY,1714970205
553,camana,-16.6228,-72.7111,20.08,89,95,2.67,PE,1714970205
554,cave spring,37.2276,-80.0128,18.96,95,81,1.07,US,1714970205
555,codrington,-38.2667,141.9667,15.38,64,10,6.2,AU,1714970205
556,mata-utu,-13.2816,-176.1745,29.64,77,71,5.33,WF,1714970205
557,sabinanigo,42.5192,-0.3661,8.18,95,62,1.09,ES,1714970205
558,port blair,11.6667,92.75,35.02,55,40,3.09,IN,1714970206
559,quellon,-43.1167,-73.6167,4.86,92,99,2.23,CL,1714970206
560,san antonio de pale,-1.4014,5.6325,27.96,85,83,5.53,GQ,1714970206
561,villa madero,19.4,-101.2667,19.7,36,81,1.48,MX,1714970206
562,marsh harbour,26.5412,-77.0636,23.89,69,2,6.97,BS,1714970206
563,novodvinsk,64.4165,40.8122,-0.14,86,69,4.09,RU,1714970206
564,papao,-17.75,-149.55,28.82,83,5,10.32,PF,1714970206
565,sittwe,20.15,92.9,31.75,62,53,4.55,MM,1714970207
566,port augusta,-32.5,137.7667,22.19,35,0,6.16,AU,1714970207
567,sferracavallo,42.726,12.0956,14.1,69,74,1.32,IT,1714970207
568,grand falls-windsor,48.9332,-55.6649,5.28,84,89,1.83,CA,1714970207
569,ambon,-3.6954,128.1814,29.08,84,40,1.54,ID,1714970207
570,umbauba,-11.3833,-37.6578,22.6,99,86,0.72,BR,1714970207
571,kavieng,-2.5744,150.7967,29.91,69,100,1.97,PG,1714970208
572,wanxian,30.8039,108.3897,29.02,50,72,1.92,CN,1714970208
573,alekseyevskoye,55.3071,50.1135,5.49,95,100,8.34,RU,1714970208
574,ephrata,40.1798,-76.1788,16.02,85,100,3.09,US,1714970208
575,khanbari,27.3747,87.2039,32.43,23,0,2.98,NP,1714970208
576,farias brito,-6.9306,-39.5656,23.38,67,100,1.54,BR,1714970209
577,dakoro,14.5106,6.765,28.51,16,0,5.09,NE,1714970209
578,khagrachhari,23.1,91.9667,31.05,67,59,1.93,BD,1714970209
579,warner robins,32.621,-83.5999,20.97,94,0,0.0,US,1714970209
580,ciudad lazaro cardenas,17.9583,-102.2,23.72,83,93,1.29,MX,1714970098
581,turpan,42.9333,89.1667,36.38,5,2,2.47,CN,1714970209
582,arraial do cabo,-22.9661,-42.0278,23.91,90,81,8.77,BR,1714970210
583,zadar,44.1197,15.2422,10.34,100,0,2.57,HR,1714969846
584,howard springs,-12.497,131.047,33.79,57,7,3.26,AU,1714970210
585,okhotsk,59.3833,143.3,3.98,79,46,3.74,RU,1714969940
586,dul'durga,50.6761,113.5931,17.85,35,46,3.67,RU,1714970210
587,san sebastian de la gomera,28.0916,-17.1133,18.54,77,0,1.03,ES,1714970210
